Rank,Name,Position,Team,Weekly Salary
501,Vitaly Janelt ,Midfielder,BFC,"£10,000"
,Mads Roerslev ,Defender,BFC,"£10,000"
,Kaoru Mitoma ,Forward,BHA,"£10,000"
,Jakub Moder ,Midfielder,BHA,"£10,000"
,Anthony Gordon ,Forward,EFC,"£10,000"
,Stefan Johansen ,Midfielder,FFC,"£10,000"
,Jacob Lungi Sörensen ,Midfielder,NCFC,"£10,000"
,Jack Colback ,Midfielder,NFFC,"£10,000"
,Loïc Mbe Soh ,Defender,NFFC,"£10,000"
,Carlos Miguel Ribiero Dias ,Midfielder,NFFC,"£10,000"
,Joe Worrall ,Defender,NFFC,"£10,000"
,Luke Freeman ,Midfielder,SUFC,"£10,000"
,Jack O'Connell ,Defender,SUFC,"£10,000"
,Josh Tymon ,Defender,SCFC,"£10,000"
,Rekeem Harper ,Midfielder,WBAFC,"£10,000"
,Francisco Oliveira ,Forward,WWFC,"£10,000"
517,Joe Rodon ,Defender,THFC,"£9,615"
,Cedric Kipre ,Defender,WBAFC,"£9,615"
519,Francisco Sierralta ,Defender,WAT,"£9,500"
520,Chris Basham ,Defender,SUFC,"£9,365"
521,Jonathan Panzo ,Defender,NFFC,"£9,231"
522,Anthony Elanga ,Forward,MUFC,"£9,038"
523,Denis Odoi ,Defender,FFC,"£8,900"
524,Kieffer Moore ,Forward,BOU,"£8,846"
525,Oliver Burke ,Forward,SUFC,"£8,800"
526,Allan Campbell ,Midfielder,LTFC,"£8,462"
527,Siriki Dembélé ,Forward,BOU,"£8,365"
528,James Justin ,Defender,LC,"£8,250"
529,Ben Pearson ,Midfielder,BOU,"£8,077"
,Kortney Hause ,Defender,AVFC,"£8,077"
,Tom Lockyer ,Midfielder,LTFC,"£8,077"
532,Luke Ayling ,Defender,LUFC,"£8,000"
,Ben Marshall ,Midfielder,NCFC,"£8,000"
,John Fleck ,Midfielder,SUFC,"£8,000"
,Domingos Quina ,Midfielder,WAT,"£8,000"
,Sam Field ,Midfielder,WBAFC,"£8,000"
,Yerson Mosquera ,Defender,WWFC,"£8,000"
538,Mateusz Klich ,Midfielder,LUFC,"£7,750"
539,Richie Laryea ,Defender,NFFC,"£7,692"
,Callum Robinson ,Forward,WBAFC,"£7,692"
541,Jacob Ramsey ,Midfielder,AVFC,"£7,500"
,Rodrigo Muniz ,Forward,FFC,"£7,500"
,Hamza Choudhury ,Midfielder,LC,"£7,500"
,Curtis Jones ,Midfielder,LFC,"£7,500"
,Reece Burke ,Defender,LTFC,"£7,500"
,Fred Onyedinma ,Midfielder,LTFC,"£7,500"
,Kieran Dowell ,Midfielder,NCFC,"£7,500"
,Dimitris Giannoulis ,Defender,NCFC,"£7,500"
,John Egan ,Defender,SUFC,"£7,500"
550,Pascal Struijk ,Defender,LUFC,"£7,150"
551,Jaden Philogene-Bidace (on loan from ) ,Midfielder,AVFC,"£6,923"
552,Liam Cooper ,Defender,LUFC,"£6,500"
553,Amari'i Bell ,Defender,LTFC,"£6,154"
,Przemyslaw Placheta ,Forward,NCFC,"£6,154"
555,Caoimhin Kelleher ,Goalkeeper,LFC,"£6,000"
,Matheus Pereira ,Forward,WBAFC,"£6,000"
557,John Ruddy ,Goalkeeper,WWFC,"£5,800"
558,Will Norris ,Goalkeeper,BFC,"£5,769"
,Crysencio Summerville ,Forward,LUFC,"£5,769"
560,Wes Foderingham ,Goalkeeper,SUFC,"£5,500"
561,Remi Matthews ,Goalkeeper,CP,"£5,385"
562,Tariqe Fosu ,Midfielder,BFC,"£5,000"
,Dwight McNeil ,Midfielder,BFC,"£5,000"
,Levi Colwill (on loan from ) ,Defender,CFC,"£5,000"
,George Wickens ,Goalkeeper,FFC,"£5,000"
,Kamil Grabara ,Goalkeeper,LFC,"£5,000"
,Adam Idah ,Forward,NCFC,"£5,000"
,Valentino Livramento ,Midfielder,SFC,"£5,000"
,Julien Ngoy ,Forward,SCFC,"£5,000"
,Thibaud Verlinden ,Midfielder,SCFC,"£5,000"
,Toti Gomes ,Defender,WWFC,"£5,000"
572,Carlos Mendes Gomes ,Forward,LTFC,"£4,615"
573,Kalvin Phillips ,Midfielder,LUFC,"£4,500"
,Rayan Aït-Nouri ,Defender,WWFC,"£4,500"
575,Marek Rodak ,Goalkeeper,FFC,"£4,423"
,Admiral Muskwe ,Forward,LTFC,"£4,423"
577,Max Lowe ,Defender,SUFC,"£4,400"
578,David Button ,Goalkeeper,WBAFC,"£4,385"
579,George Baldock ,Defender,SUFC,"£4,038"
580,Mads Bech Sørensen ,Defender,BFC,"£4,000"
,George Baldock ,Defender,SUFC,"£4,000"
,Ben Osborn ,Midfielder,SUFC,"£4,000"
,Enda Stevens ,Defender,SUFC,"£4,000"
,Dara O'Shea ,Defender,WBAFC,"£4,000"
585,Badou Ndiaye ,Midfielder,SUFC,"£3,846"
586,Moises Caicedo ,Midfielder,BHA,"£3,500"
,Tyler Roberts ,Midfielder,LUFC,"£3,500"
588,Teden Mengi ,Defender,MUFC,"£3,462"
,Alex Mighten ,Forward,NFFC,"£3,462"
590,Daniel Bachmann ,Goalkeeper,WAT,"£3,250"
591,Pelly Ruddock Mpanzu ,Midfielder,LTFC,"£3,077"
592,James Hill ,Defender,BOU,"£3,000"
,Connor Ronan ,Midfielder,WWFC,"£3,000"
594,Jeremy Ngakia ,Defender,WAT,"£2,500"
595,Jordan Clark ,Midfielder,LTFC,"£2,308"
596,Charlie Cresswell ,Defender,LUFC,"£2,115"
597,Yan Valery ,Defender,SFC,"£2,000"
598,Steven Sessegnon ,Defender,FFC,"£1,923"
,Dion Pereira ,Forward,LTFC,"£1,923"
600,Arthur Okonkwo ,Goalkeeper,AFC,"£1,538"
,Brandon Austin ,Goalkeeper,THFC,"£1,538"
,Rayhaan Tulloch ,Forward,WBAFC,"£1,538"
603,Jamie Shackleton ,Midfielder,LUFC,"£1,500"
604,Sam Greenwood ,Forward,LUFC,"£1,346"
605,Sean Longstaff ,Midfielder,NUFC,"£1,000"
606,Gavin Kilkenny ,Midfielder,BOU,£769
607,Elijah Adebayo ,Forward,LTFC,£577
608,Rhys Norrington-Davies ,Defender,SUFC,£400
609,Jordan Zemura ,Defender,BOU,£385
