Rank,Name,Position,Team,Weekly Salary
,Kenneth Zohore ,Forward,CCFC,"£11,000"
498,Charly Musonda ,Midfielder,CFC,"£10,577"
499,Matt Macey ,Goalkeeper,AFC,"£10,000"
,Wallace Oliveira ,Defender,CFC,"£10,000"
,Alexander Sörloth ,Forward,CP,"£10,000"
,Stefan Johansen ,Midfielder,FFC,"£10,000"
,Joel Coleman ,Goalkeeper,HUD,"£10,000"
,Dean Whitehead ,Midfielder,HUD,"£10,000"
,Sheyi Ojo (on loan from ) ,Forward,LFC,"£10,000"
,Cameron Borthwick-Jackson ,Defender,MUFC,"£10,000"
,Scott McTominay ,Midfielder,MUFC,"£10,000"
,Kenny McLean ,Midfielder,NCFC,"£10,000"
,Jakob Haugaard ,Goalkeeper,SCFC,"£10,000"
,Sam Field ,Midfielder,WBAFC,"£10,000"
,Matt Doherty ,Defender,WWFC,"£10,000"
512,Loic Damour ,Midfielder,CCFC,"£9,519"
513,Matej Delac ,Goalkeeper,CFC,"£9,000"
,Gaetano Berardi ,Defender,LUFC,"£9,000"
,Leon Clarke ,Forward,SUFC,"£9,000"
,Molla Wague ,Defender,WAT,"£9,000"
517,Denis Odoi ,Defender,FFC,"£8,900"
518,Ouasim Bouy ,Midfielder,LUFC,"£8,800"
519,Christian Walton (on loan from ) ,Goalkeeper,BHA,"£8,000"
,Anders Lindegaard ,Goalkeeper,BFC,"£8,000"
,Jamal Blackman (on loan from ) ,Goalkeeper,CFC,"£8,000"
,Tyias Browning (on loan from ) ,Defender,EFC,"£8,000"
,Floyd Ayité ,Forward,FFC,"£8,000"
,Ryan Sessegnon ,Midfielder,FFC,"£8,000"
,Brahim Diaz ,Midfielder,MCFC,"£8,000"
,Mark Duffy ,Midfielder,SUFC,"£8,000"
,John Fleck ,Midfielder,SUFC,"£8,000"
,Josh Cullen ,Midfielder,WHUFC,"£8,000"
,Domingos Quina ,Midfielder,WHUFC,"£8,000"
530,Kamil Grabara ,Goalkeeper,LFC,"£7,692"
531,Aaron Wan-Bissaka ,Defender,CP,"£7,500"
532,Jay-Roy Grot ,Forward,LUFC,"£7,150"
,Conor Shaughnessy ,Midfielder,LUFC,"£7,150"
534,Lee Camp ,Goalkeeper,CCFC,"£7,000"
,Adrian Mariappa ,Defender,WAT,"£7,000"
536,Omar Bogle ,Forward,CCFC,"£6,000"
,Gary Madine ,Forward,CCFC,"£6,000"
,Matheus Pereira ,Forward,WBAFC,"£6,000"
539,Keinan Davis ,Forward,AVFC,"£5,000"
,Adam Legzdins ,Goalkeeper,BFC,"£5,000"
,Jake Clarke-Salter ,Defender,CFC,"£5,000"
,Axel Tuanzebe (on loan from ) ,Defender,MUFC,"£5,000"
,Adam Armstrong (on loan from ) ,Forward,NUFC,"£5,000"
,Ivan Toney ,Forward,NUFC,"£5,000"
,Stephen Ireland ,Midfielder,SCFC,"£5,000"
,Julien Ngoy ,Forward,SCFC,"£5,000"
,Thibaud Verlinden ,Midfielder,SCFC,"£5,000"
,Sead Haksabanovic ,Midfielder,WHUFC,"£5,000"
549,Kieron Freeman ,Defender,SUFC,"£4,500"
550,Ainsley Maitland-Niles ,Midfielder,AFC,"£4,000"
,Aiden O'Neill ,Midfielder,BFC,"£4,000"
,Harry Wilson ,Midfielder,LFC,"£4,000"
,Angus Gunn (on loan from ) ,Goalkeeper,MCFC,"£4,000"
,Dennis Srbeny ,Forward,NCFC,"£4,000"
,George Baldock ,Defender,SUFC,"£4,000"
,John Lundstrom ,Midfielder,SUFC,"£4,000"
557,Tyler Roberts ,Midfielder,LUFC,"£3,500"
558,Pelly Ruddock Mpanzu ,Midfielder,LTFC,"£3,077"
559,Jack Simpson ,Defender,BOU,"£3,000"
,Rhys Healey ,Forward,CCFC,"£3,000"
,Ethan Ampadu ,Midfielder,CFC,"£3,000"
,Kyle Scott ,Midfielder,CFC,"£3,000"
,Conor Grant ,Midfielder,EFC,"£3,000"
,Cameron Brannagan ,Midfielder,LFC,"£3,000"
,Harry Souttar ,Defender,SCFC,"£3,000"
,Daniel Bachmann ,Goalkeeper,WAT,"£3,000"
,Pontus Dahlberg ,Goalkeeper,WAT,"£3,000"
,Jorge Segura ,Defender,WAT,"£3,000"
,Jonathan Leko ,Midfielder,WBAFC,"£3,000"
,Reece Burke (on loan from ) ,Defender,WHUFC,"£3,000"
,Declan Rice ,Midfielder,WHUFC,"£3,000"
,Ethan Ebanks-Landell ,Defender,WWFC,"£3,000"
573,Jeff Reine-Adelaide ,Midfielder,AFC,"£2,000"
,Beni Baningime ,Midfielder,EFC,"£2,000"
,Ovie Ejaria ,Midfielder,LFC,"£2,000"
,Jamie Sterry ,Defender,NUFC,"£2,000"
,Alex Palmer ,Goalkeeper,WBAFC,"£2,000"
,Kane Wilson ,Defender,WBAFC,"£2,000"
579,Morgan Gibbs-White ,Midfielder,WWFC,"£1,500"
580,Cohen Bramall (on loan from ) ,Defender,AFC,"£1,000"
,Henrik Bjordal ,Forward,BHA,"£1,000"
582,Tyler Hornby-Forbes ,Defender,BHA,£800
583,Matt Butcher ,Midfielder,BOU,£600
584,Regan Booty ,Midfielder,HUD,£500
,Ryan Schofield ,Goalkeeper,HUD,£500
586,Vito Mannone ,Goalkeeper,RFC,£161
587,Reiss Nelson ,Midfielder,AFC,£120
588,Joe Willock ,Midfielder,AFC,£100
