Rank,Name,Position,Team,Weekly Salary
506,Dominic Solanke ,Forward,CFC,"£7,000"
,Adrian Mariappa ,Defender,WAT,"£7,000"
508,Cristian Cuevas ,Defender,CFC,"£6,000"
,Tom Davies ,Midfielder,EFC,"£6,000"
,Jose Angel Tasende ,Defender,MCFC,"£6,000"
,Mark Birighitti ,Goalkeeper,SCAFC,"£6,000"
,Jay Fulton ,Midfielder,SCAFC,"£6,000"
,Darren Randolph ,Goalkeeper,WHUFC,"£6,000"
514,Nathaniel Chalobah ,Midfielder,CFC,"£5,000"
,Charlie Colkett ,Midfielder,CFC,"£5,000"
,Kieran Dowell ,Midfielder,EFC,"£5,000"
,Jason Davidson ,Defender,HUD,"£5,000"
,Jordi Hiwula ,Forward,HUD,"£5,000"
,Tommy Smith ,Defender,HUD,"£5,000"
,Dean Whitehead ,Midfielder,HUD,"£5,000"
,Tosin Adarabioyo ,Defender,MCFC,"£5,000"
,Aleix Garcia ,Midfielder,MCFC,"£5,000"
,Josh Harrop ,Midfielder,MUFC,"£5,000"
,Joel Castro Pereira ,Goalkeeper,MUFC,"£5,000"
,Axel Tuanzebe ,Defender,MUFC,"£5,000"
,Adam Armstrong ,Forward,NUFC,"£5,000"
,Ivan Toney ,Forward,NUFC,"£5,000"
,Stuart Taylor ,Goalkeeper,SFC,"£5,000"
,Oliver McBurnie ,Forward,SCAFC,"£5,000"
,Joshua Onomah ,Midfielder,THFC,"£5,000"
531,Krystian Bielik ,Defender,AFC,"£4,000"
,Harry Bunn ,Forward,HUD,"£4,000"
,Joel Coleman ,Goalkeeper,HUD,"£4,000"
,Harry Wilson ,Midfielder,LFC,"£4,000"
,Angus Gunn ,Goalkeeper,MCFC,"£4,000"
,Kenji Gorre ,Forward,SCAFC,"£4,000"
,Ashley Fletcher ,Forward,WHUFC,"£4,000"
538,Aaron Ramsdale ,Goalkeeper,BOU,"£3,000"
,Kyle Scott ,Midfielder,CFC,"£3,000"
,Sullay Kaikai ,Midfielder,CP,"£3,000"
,Matthew Pennington ,Defender,EFC,"£3,000"
,Tareiq Holmes-Dennis ,Defender,HUD,"£3,000"
,Tom Lawrence ,Forward,LC,"£3,000"
,Cameron Brannagan ,Midfielder,LFC,"£3,000"
,Harry Souttar ,Defender,SCFC,"£3,000"
,Stephen Kingsley ,Defender,SCAFC,"£3,000"
,Jonathan Leko ,Midfielder,WBAFC,"£3,000"
,Reece Burke ,Defender,WHUFC,"£3,000"
,Ethan Ebanks-Landell ,Defender,WWFC,"£3,000"
550,Dominic Calvert-Lewin ,Forward,EFC,"£2,500"
551,Jeff Reine-Adelaide ,Midfielder,AFC,"£2,000"
,Josh Knight ,Defender,LC,"£2,000"
,Trent Alexander-Arnold ,Defender,LFC,"£2,000"
,Ovie Ejaria ,Midfielder,LFC,"£2,000"
,Connor Randall ,Defender,LFC,"£2,000"
,Jamie Sterry ,Defender,NUFC,"£2,000"
,Alex Palmer ,Goalkeeper,WBAFC,"£2,000"
,Sebastien Pocognoli ,Defender,WBAFC,"£2,000"
,Kane Wilson ,Defender,WBAFC,"£2,000"
560,Josh Dasilva ,Forward,AFC,"£1,000"
,Flo Bojaj ,Forward,HUD,"£1,000"
,Luke Brattan ,Midfielder,MCFC,"£1,000"
563,Ben Hall ,Defender,BHA,£800
,Tyler Hornby-Forbes ,Defender,BHA,£800
,Alfie Jones ,Defender,SFC,£800
,Yan Valery ,Defender,SFC,£800
,Will Wood ,Defender,SFC,£800
,Tyler Roberts ,Midfielder,WBAFC,£800
569,Harry Cornick ,Midfielder,BOU,£750
570,Dan Agyei ,Forward,BFC,£700
,Freddie Ladapo ,Forward,CP,£700
,Luke Coddington ,Goalkeeper,HUD,£700
573,Jack Simpson ,Defender,BOU,£600
574,Regan Booty ,Midfielder,HUD,£500
575,Sam Surridge ,Forward,BOU,£450
576,Reiss Nelson ,Midfielder,AFC,£120
577,Ben Woodburn ,Forward,LFC,£100
