Rank,Name,Position,Team,Weekly Salary
,Conor Coady ,Defender,WWFC,"£15,000"
502,Eric Garcia ,Defender,MCFC,"£14,423"
503,Sol Bamba ,Defender,CCFC,"£14,000"
504,Neeskens Kebano ,Midfielder,FFC,"£13,462"
505,Eunan O'Kane ,Midfielder,LUFC,"£13,000"
,Alexander Tettey ,Midfielder,NCFC,"£13,000"
507,Jazz Richards ,Defender,CCFC,"£12,981"
508,Ibrahima Cissé ,Midfielder,FFC,"£12,500"
,Aboubakar Kamara ,Forward,FFC,"£12,500"
510,Kadeem Harris ,Midfielder,CCFC,"£12,019"
511,Connor Mahoney ,Forward,BOU,"£12,000"
,Ben Hamer ,Goalkeeper,HUD,"£12,000"
,Phil Foden ,Midfielder,MCFC,"£12,000"
,Mortiz Leitner ,Midfielder,NCFC,"£12,000"
,Billy Sharp ,Forward,SUFC,"£12,000"
516,Chris Mepham ,Defender,BOU,"£11,673"
517,Charly Musonda ,Midfielder,CFC,"£10,577"
518,Brian Murphy ,Goalkeeper,CCFC,"£10,481"
519,James Bree ,Defender,AVFC,"£10,000"
,Soufyan Ahannach ,Forward,BHA,"£10,000"
,Wallace Oliveira ,Defender,CFC,"£10,000"
,Stefan Johansen ,Midfielder,FFC,"£10,000"
,Barry Douglas ,Defender,LUFC,"£10,000"
,Rhian Brewster ,Forward,LFC,"£10,000"
,Scott McTominay ,Midfielder,MUFC,"£10,000"
,Kenny McLean ,Midfielder,NCFC,"£10,000"
,Jack O'Connell ,Defender,SUFC,"£10,000"
,Josh Tymon ,Defender,SCFC,"£10,000"
,Matt Doherty ,Defender,WWFC,"£10,000"
530,Loic Damour ,Midfielder,CCFC,"£9,519"
531,Isaac Mbenza ,Forward,HUD,"£9,300"
532,Todd Kane (on loan from ) ,Defender,CFC,"£9,000"
,Gaetano Berardi ,Defender,LUFC,"£9,000"
,Achraf Lazaar ,Defender,NUFC,"£9,000"
,Leon Clarke ,Forward,SUFC,"£9,000"
536,Denis Odoi ,Defender,FFC,"£8,900"
537,Ouasim Bouy ,Midfielder,LUFC,"£8,800"
538,Anders Lindegaard ,Goalkeeper,BFC,"£8,000"
,Jamal Blackman ,Goalkeeper,CFC,"£8,000"
,Beni Baningime ,Midfielder,EFC,"£8,000"
,Tyias Browning ,Defender,EFC,"£8,000"
,Floyd Ayité ,Forward,FFC,"£8,000"
,Ryan Sessegnon ,Midfielder,FFC,"£8,000"
,Hamza Choudhury ,Midfielder,LC,"£8,000"
,Brahim Diaz ,Midfielder,MCFC,"£8,000"
,Ben Marshall ,Midfielder,NCFC,"£8,000"
,Mark Duffy ,Midfielder,SUFC,"£8,000"
,John Fleck ,Midfielder,SUFC,"£8,000"
,Kortney Hause ,Defender,WWFC,"£8,000"
,Dominic Iorfa ,Defender,WWFC,"£8,000"
551,Kamil Grabara ,Goalkeeper,LFC,"£7,692"
552,Ethan Ampadu ,Midfielder,CFC,"£7,500"
,John Egan ,Defender,SUFC,"£7,500"
554,Jay-Roy Grot ,Forward,LUFC,"£7,150"
,Conor Shaughnessy ,Midfielder,LUFC,"£7,150"
556,Andre Green ,Forward,AVFC,"£6,000"
,Teemu Pukki ,Forward,NCFC,"£6,000"
558,Keinan Davis ,Forward,AVFC,"£5,000"
,Adam Legzdins ,Goalkeeper,BFC,"£5,000"
,Aleix Garcia ,Midfielder,MCFC,"£5,000"
,Axel Tuanzebe (on loan from ) ,Defender,MUFC,"£5,000"
,Julien Ngoy ,Forward,SCFC,"£5,000"
,Thibaud Verlinden ,Midfielder,SCFC,"£5,000"
564,Kieron Freeman ,Defender,SUFC,"£4,500"
565,Mads Bech Sørensen ,Defender,BFC,"£4,000"
,Dennis Srbeny ,Forward,NCFC,"£4,000"
,George Baldock ,Defender,SUFC,"£4,000"
,John Lundstrom ,Midfielder,SUFC,"£4,000"
,Enda Stevens ,Defender,SUFC,"£4,000"
570,Tyler Roberts ,Midfielder,LUFC,"£3,500"
571,Pelly Ruddock Mpanzu ,Midfielder,LTFC,"£3,077"
572,Jack Simpson ,Defender,BOU,"£3,000"
,Sullay Kaikai ,Midfielder,CP,"£3,000"
,George Thomas ,Forward,LC,"£3,000"
,Freddie Woodman ,Goalkeeper,NUFC,"£3,000"
,Kean Bryan ,Defender,SUFC,"£3,000"
,Harry Souttar ,Defender,SCFC,"£3,000"
,Declan Rice ,Midfielder,WHUFC,"£3,000"
,Ethan Ebanks-Landell ,Defender,WWFC,"£3,000"
,Will Norris ,Goalkeeper,WWFC,"£3,000"
581,Josh Knight ,Defender,LC,"£2,000"
582,Morgan Gibbs-White ,Midfielder,WWFC,"£1,500"
583,Sam Hughes ,Defender,LC,£900
584,Jake Flannigan ,Defender,SFC,£800
585,Dan Agyei ,Forward,BFC,£700
586,Sean Longstaff ,Midfielder,NUFC,£692
587,Ryan Schofield ,Goalkeeper,HUD,£500
