Rank,Name,Position,Team,Weekly Salary
,Ezgjan Alioski ,Defender,LUFC,"£15,000"
,Jack Harrison (on loan from ) ,Midfielder,MCFC,"£15,000"
,Louis Thompson ,Midfielder,NCFC,"£15,000"
,Tom Trybull ,Midfielder,NCFC,"£15,000"
,Scott McKenna ,Defender,NFFC,"£15,000"
,Oliver Norwood ,Midfielder,SUFC,"£15,000"
,Ken Sema ,Midfielder,WAT,"£15,000"
,Max Kilman ,Defender,WWFC,"£15,000"
507,Eric Garcia ,Defender,MCFC,"£14,423"
508,Stipe Perica ,Forward,WAT,"£13,500"
,Kyle Bartley ,Defender,WBAFC,"£13,500"
,Lee Peltier ,Defender,WBAFC,"£13,500"
511,Neeskens Kebano (on loan from ) ,Midfielder,FFC,"£13,462"
512,Jack Rodwell ,Midfielder,SUFC,"£13,200"
513,Alexander Tettey ,Midfielder,NCFC,"£13,000"
514,Joao Pedro ,Forward,WAT,"£12,500"
,Romaine Sawyers ,Midfielder,WBAFC,"£12,500"
516,Ismaila Coulibaly ,Midfielder,SUFC,"£12,115"
517,Shandon Baptiste ,Midfielder,BFC,"£12,000"
,Rico Henry ,Defender,BFC,"£12,000"
,Michal Karbownik ,Defender,BHA,"£12,000"
,Gary Madine ,Forward,CCFC,"£12,000"
,Harrison Reed ,Midfielder,FFC,"£12,000"
,Ben Hamer ,Goalkeeper,HUD,"£12,000"
,Ben Woodburn ,Midfielder,LFC,"£12,000"
,Phil Foden ,Midfielder,MCFC,"£12,000"
,Mortiz Leitner ,Midfielder,NCFC,"£12,000"
,Billy Sharp ,Forward,SUFC,"£12,000"
527,Nuno da Costa ,Forward,NFFC,"£11,923"
528,Chris Mepham ,Defender,BOU,"£11,673"
529,Stephen Henderson ,Goalkeeper,CP,"£11,538"
,Luke Thomas ,Defender,LC,"£11,538"
,Mark Gillespie ,Goalkeeper,NUFC,"£11,538"
532,Conor Townsend ,Defender,WBAFC,"£11,500"
533,Jack Robinson ,Defender,SUFC,"£11,000"
534,Vitaly Janelt ,Midfielder,BFC,"£10,000"
,Jakub Moder ,Midfielder,BHA,"£10,000"
,Robert Sánchez ,Goalkeeper,BHA,"£10,000"
,Joao Virginia ,Goalkeeper,EFC,"£10,000"
,Stefan Johansen ,Midfielder,FFC,"£10,000"
,Harvey Barnes ,Midfielder,LC,"£10,000"
,Rhys Williams ,Defender,LFC,"£10,000"
,Patrick Roberts (on loan from ) ,Midfielder,MCFC,"£10,000"
,Jacob Lungi Sörensen ,Midfielder,NCFC,"£10,000"
,Jack Colback ,Midfielder,NFFC,"£10,000"
,Joe Worrall ,Defender,NFFC,"£10,000"
,Jack O'Connell ,Defender,SUFC,"£10,000"
,Josh Tymon ,Defender,SCFC,"£10,000"
547,Bailey Peacock-Farrell ,Goalkeeper,BFC,"£9,615"
,Joe Rodon ,Defender,THFC,"£9,615"
,Conor Gallagher ,Midfielder,WBAFC,"£9,615"
550,Francisco Sierralta ,Defender,WAT,"£9,500"
551,Chris Basham ,Defender,SUFC,"£9,365"
552,Denis Odoi ,Defender,FFC,"£8,900"
553,Ouasim Bouy ,Midfielder,LUFC,"£8,800"
,Ian Poveda ,Midfielder,LUFC,"£8,800"
,Oliver Burke ,Forward,SUFC,"£8,800"
556,James Justin ,Defender,LC,"£8,250"
557,Halil Dervişoğlu ,Forward,BFC,"£8,077"
,Tom Lockyer ,Midfielder,LTFC,"£8,077"
559,Kortney Hause ,Defender,AVFC,"£8,000"
,Ezri Konsa ,Defender,AVFC,"£8,000"
,Jed Steer ,Goalkeeper,AVFC,"£8,000"
,Christian Walton ,Goalkeeper,BHA,"£8,000"
,Luke Ayling ,Defender,LUFC,"£8,000"
,Stuart Dallas ,Defender,LUFC,"£8,000"
,Emiliano Buendía ,Forward,NCFC,"£8,000"
,Ben Marshall ,Midfielder,NCFC,"£8,000"
,John Fleck ,Midfielder,SUFC,"£8,000"
,Domingos Quina ,Midfielder,WAT,"£8,000"
569,Mateusz Klich ,Midfielder,LUFC,"£7,750"
570,Jacob Ramsey ,Midfielder,AVFC,"£7,500"
,Charlie Goode ,Defender,BFC,"£7,500"
,Ethan Ampadu (on loan from ) ,Defender,CFC,"£7,500"
,Hamza Choudhury ,Midfielder,LC,"£7,500"
,Curtis Jones ,Midfielder,LFC,"£7,500"
,Kieran Dowell ,Midfielder,NCFC,"£7,500"
,John Egan ,Defender,SUFC,"£7,500"
577,Pascal Struijk ,Defender,LUFC,"£7,150"
578,Ben White ,Defender,BHA,"£6,731"
,Jimmy Dunne ,Defender,BFC,"£6,731"
580,Liam Cooper ,Defender,LUFC,"£6,500"
581,Przemyslaw Placheta ,Forward,NCFC,"£6,154"
582,Will Norris ,Goalkeeper,BFC,"£5,769"
,John Ruddy ,Goalkeeper,WWFC,"£5,769"
584,Loïc Mbe Soh ,Defender,NFFC,"£5,577"
585,Wes Foderingham ,Goalkeeper,SUFC,"£5,500"
586,Marcus Forss ,Forward,BFC,"£5,000"
,Tariqe Fosu ,Midfielder,BFC,"£5,000"
,Luka Racic ,Defender,BFC,"£5,000"
,Mads Roerslev ,Defender,BFC,"£5,000"
,Dwight McNeil ,Midfielder,BFC,"£5,000"
,Jake Clarke-Salter (on loan from ) ,Defender,CFC,"£5,000"
,Kamil Grabara ,Goalkeeper,LFC,"£5,000"
,Adam Idah ,Forward,NCFC,"£5,000"
,Simon Moore ,Goalkeeper,SUFC,"£5,000"
,Julien Ngoy ,Forward,SCFC,"£5,000"
,Thibaud Verlinden ,Midfielder,SCFC,"£5,000"
,Ben Wilmot ,Defender,WAT,"£5,000"
598,Kalvin Phillips ,Midfielder,LUFC,"£4,500"
599,Niels Nkounkou ,Defender,EFC,"£4,423"
,Marek Rodak ,Goalkeeper,FFC,"£4,423"
601,Max Lowe ,Defender,SUFC,"£4,400"
602,Ben Pearson ,Midfielder,BOU,"£4,038"
,George Baldock ,Defender,SUFC,"£4,038"
604,Mads Bech Sørensen ,Defender,BFC,"£4,000"
,George Baldock ,Defender,SUFC,"£4,000"
,John Lundstrom ,Midfielder,SUFC,"£4,000"
,Ben Osborn ,Midfielder,SUFC,"£4,000"
,Enda Stevens ,Defender,SUFC,"£4,000"
609,Alfie Whiteman ,Goalkeeper,THFC,"£3,846"
610,Dominic Thompson ,Defender,BFC,"£3,500"
,Tyler Roberts ,Forward,LUFC,"£3,500"
612,Alex Mighten ,Forward,NFFC,"£3,462"
613,Ellery Balcombe ,Goalkeeper,BFC,"£3,269"
614,Daniel Bachmann ,Goalkeeper,WAT,"£3,250"
615,Jan Žambůrek ,Midfielder,BFC,"£3,100"
616,Pelly Ruddock Mpanzu ,Midfielder,LTFC,"£3,077"
617,Kean Bryan ,Defender,SUFC,"£3,000"
618,Jeremy Ngakia ,Defender,WAT,"£2,500"
619,Jordan Clark ,Midfielder,LTFC,"£2,308"
,Bali Mumba ,Defender,NCFC,"£2,308"
621,Charlie Cresswell ,Defender,LUFC,"£2,115"
622,Dion Pereira ,Forward,LTFC,"£1,923"
623,Moises Caicedo ,Midfielder,BHA,"£1,500"
,Jamie Shackleton ,Midfielder,LUFC,"£1,500"
,Morgan Gibbs-White ,Midfielder,WWFC,"£1,500"
626,Sam Greenwood ,Forward,LUFC,"£1,346"
627,Sean Longstaff ,Midfielder,NUFC,"£1,000"
628,Gavin Kilkenny ,Midfielder,BOU,£769
629,Leif Davis ,Defender,LUFC,£596
630,Elijah Adebayo ,Forward,LTFC,£577
631,Rhys Norrington-Davies ,Defender,SUFC,£400
