Rank,Name,Position,Team,Weekly Salary
,Neil Etheridge ,Goalkeeper,CCFC,"£19,519"
500,Christoph Zimmermann ,Defender,NCFC,"£19,423"
501,Diego Rico ,Defender,BOU,"£19,250"
502,Matthew Pennington (on loan from ) ,Defender,EFC,"£19,231"
503,Lee Tomlin ,Forward,CCFC,"£19,000"
,Pablo Hernández ,Midfielder,LUFC,"£19,000"
505,Lee Peltier ,Defender,CCFC,"£18,990"
506,Matthew Connolly ,Defender,CCFC,"£18,981"
,Greg Cunningham ,Defender,CCFC,"£18,981"
508,Darnell Furlong ,Defender,WBAFC,"£18,500"
509,Nathaniel Mendez-Laing ,Forward,CCFC,"£18,494"
510,Danny Ward ,Forward,CCFC,"£18,462"
511,Leon Balogun ,Defender,BHA,"£18,269"
512,Abdelhamid Sabiri ,Midfielder,HUD,"£18,000"
,Rajiv van La Parra ,Midfielder,HUD,"£18,000"
,Sam McQueen ,Midfielder,SFC,"£18,000"
,Adalberto Peñaranda ,Forward,WAT,"£18,000"
516,Scott Hogan (on loan from ) ,Forward,AVFC,"£17,500"
,Marco Stiepermann ,Midfielder,NCFC,"£17,500"
,Joe Lolley ,Forward,NFFC,"£17,500"
519,Max Kilman ,Defender,WWFC,"£17,308"
520,Juninho Bacuna ,Midfielder,HUD,"£17,000"
,Michael McGovern ,Goalkeeper,NCFC,"£17,000"
522,Semi Ajayi ,Defender,WBAFC,"£16,500"
523,Philip Heise ,Defender,NCFC,"£16,192"
524,David Button ,Goalkeeper,BHA,"£16,026"
,Jason Steele ,Goalkeeper,BHA,"£16,026"
526,Dan Burn ,Defender,BHA,"£16,000"
,Collin Quaner ,Forward,HUD,"£16,000"
528,Lovre Kalinic ,Goalkeeper,AVFC,"£15,712"
529,Philip Billing ,Midfielder,BOU,"£15,000"
,Sergi Canós ,Midfielder,BFC,"£15,000"
,Ethan Pinnock ,Defender,BFC,"£15,000"
,Jo Gorenc-Stankovic ,Defender,HUD,"£15,000"
,Ezgjan Alioski ,Midfielder,LUFC,"£15,000"
,Timothy Fosu-Mensah ,Defender,MUFC,"£15,000"
,Tom Trybull ,Midfielder,NCFC,"£15,000"
,Oliver Norwood ,Midfielder,SUFC,"£15,000"
,Richard Stearman ,Defender,SUFC,"£15,000"
,Adrian Mariappa ,Defender,WAT,"£15,000"
,Bruno Jordao ,Midfielder,WWFC,"£15,000"
540,Fikayo Tomori ,Defender,CFC,"£14,423"
,Eric Garcia ,Defender,MCFC,"£14,423"
542,Sol Bamba ,Defender,CCFC,"£14,000"
543,Kyle Bartley ,Defender,WBAFC,"£13,500"
544,Neeskens Kebano ,Midfielder,FFC,"£13,462"
545,Eunan O'Kane ,Midfielder,LUFC,"£13,000"
,Alexander Tettey ,Midfielder,NCFC,"£13,000"
547,Ibrahima Cissé ,Midfielder,FFC,"£12,500"
,Aboubakar Kamara ,Forward,FFC,"£12,500"
,Joao Pedro ,Forward,WAT,"£12,500"
,Romaine Sawyers ,Midfielder,WBAFC,"£12,500"
551,Rico Henry ,Defender,BFC,"£12,000"
,Gary Madine ,Forward,CCFC,"£12,000"
,Ben Hamer ,Goalkeeper,HUD,"£12,000"
,Jack Payne ,Midfielder,HUD,"£12,000"
,Phil Foden ,Midfielder,MCFC,"£12,000"
,Mortiz Leitner ,Midfielder,NCFC,"£12,000"
,Billy Sharp ,Forward,SUFC,"£12,000"
558,Nuno da Costa ,Forward,NFFC,"£11,923"
559,Chris Mepham ,Defender,BOU,"£11,673"
560,Conor Townsend ,Defender,WBAFC,"£11,500"
561,Jack Robinson ,Defender,SUFC,"£11,000"
562,Soufyan Ahannach ,Forward,BHA,"£10,000"
,Robert Sánchez ,Goalkeeper,BHA,"£10,000"
,Stefan Johansen ,Midfielder,FFC,"£10,000"
,Joel Coleman ,Goalkeeper,HUD,"£10,000"
,Barry Douglas ,Defender,LUFC,"£10,000"
,Harvey Barnes ,Midfielder,LC,"£10,000"
,Rhian Brewster ,Forward,LFC,"£10,000"
,Patrick Roberts (on loan from ) ,Midfielder,MCFC,"£10,000"
,Scott McTominay ,Midfielder,MUFC,"£10,000"
,Kenny McLean ,Midfielder,NCFC,"£10,000"
,Joe Worrall ,Defender,NFFC,"£10,000"
,Luke Freeman ,Midfielder,SUFC,"£10,000"
,Dean Henderson ,Goalkeeper,SUFC,"£10,000"
,Jack O'Connell ,Defender,SUFC,"£10,000"
,Josh Tymon ,Defender,SCFC,"£10,000"
,Rekeem Harper ,Midfielder,WBAFC,"£10,000"
,Matt Doherty ,Defender,WWFC,"£10,000"
579,Bailey Peacock-Farrell ,Goalkeeper,BFC,"£9,615"
580,Gaetano Berardi ,Defender,LUFC,"£9,000"
,Leon Clarke ,Forward,SUFC,"£9,000"
582,Ouasim Bouy ,Midfielder,LUFC,"£8,800"
583,James Justin ,Defender,LC,"£8,250"
584,Kortney Hause ,Defender,AVFC,"£8,000"
,Ezri Konsa ,Defender,AVFC,"£8,000"
,Jed Steer ,Goalkeeper,AVFC,"£8,000"
,Beni Baningime ,Midfielder,EFC,"£8,000"
,Floyd Ayité ,Forward,FFC,"£8,000"
,Luke Ayling ,Defender,LUFC,"£8,000"
,Stuart Dallas ,Midfielder,LUFC,"£8,000"
,Emiliano Buendía ,Forward,NCFC,"£8,000"
,Ben Marshall ,Midfielder,NCFC,"£8,000"
,Mark Duffy (on loan from ) ,Midfielder,SUFC,"£8,000"
,John Fleck ,Midfielder,SUFC,"£8,000"
,Domingos Quina ,Midfielder,WAT,"£8,000"
,Sam Field ,Midfielder,WBAFC,"£8,000"
597,Mateusz Klich ,Midfielder,LUFC,"£7,750"
598,Kamil Grabara (on loan from ) ,Goalkeeper,LFC,"£7,692"
599,Hamza Choudhury ,Midfielder,LC,"£7,500"
,John Egan ,Defender,SUFC,"£7,500"
601,Jay-Roy Grot ,Forward,LUFC,"£7,150"
,Conor Shaughnessy ,Midfielder,LUFC,"£7,150"
,Pascal Struijk ,Defender,LUFC,"£7,150"
604,Liam Cooper ,Defender,LUFC,"£6,500"
605,Omar Bogle ,Forward,CCFC,"£6,000"
,Jay Fulton ,Midfielder,SCAFC,"£6,000"
,Matheus Pereira ,Forward,WBAFC,"£6,000"
608,Keinan Davis ,Forward,AVFC,"£5,000"
,Luka Racic ,Defender,BFC,"£5,000"
,Adam Legzdins ,Goalkeeper,BFC,"£5,000"
,Sepp van den Berg ,Defender,LFC,"£5,000"
,Ben Godfrey ,Defender,NCFC,"£5,000"
,Adam Idah ,Forward,NCFC,"£5,000"
,Jamal Lewis ,Defender,NCFC,"£5,000"
,Simon Moore ,Goalkeeper,SUFC,"£5,000"
,Callum Robinson ,Forward,SUFC,"£5,000"
,Julien Ngoy ,Forward,SCFC,"£5,000"
,Thibaud Verlinden ,Midfielder,SCFC,"£5,000"
,Sead Haksabanovic ,Midfielder,WHUFC,"£5,000"
620,Kalvin Phillips ,Midfielder,LUFC,"£4,500"
,Kieron Freeman ,Defender,SUFC,"£4,500"
622,George Baldock ,Defender,SUFC,"£4,038"
623,Mads Bech Sørensen ,Defender,BFC,"£4,000"
,George Baldock ,Defender,SUFC,"£4,000"
,John Lundstrom ,Midfielder,SUFC,"£4,000"
,Ben Osborn ,Midfielder,SUFC,"£4,000"
,Enda Stevens ,Defender,SUFC,"£4,000"
,Dara O'Shea ,Defender,WBAFC,"£4,000"
629,Alfie Whiteman ,Goalkeeper,THFC,"£3,846"
630,Dominic Thompson ,Defender,BFC,"£3,500"
,Tyler Roberts ,Midfielder,LUFC,"£3,500"
632,Jan Žambůrek ,Midfielder,BFC,"£3,100"
633,Pelly Ruddock Mpanzu ,Midfielder,LTFC,"£3,077"
634,Aaron Ramsdale ,Goalkeeper,BOU,"£3,000"
,Jack Simpson ,Defender,BOU,"£3,000"
,Rhys Healey ,Forward,CCFC,"£3,000"
,George Thomas ,Forward,LC,"£3,000"
,Freddie Woodman (on loan from ) ,Goalkeeper,NUFC,"£3,000"
,Kean Bryan ,Defender,SUFC,"£3,000"
640,Jamie Sterry ,Defender,NUFC,"£2,000"
,Grady Diangana (on loan from ) ,Forward,WHUFC,"£2,000"
642,Steven Sessegnon ,Defender,FFC,"£1,923"
643,Morgan Gibbs-White ,Midfielder,WWFC,"£1,500"
644,Sam Hughes ,Defender,LC,£900
645,Connor Ronan ,Midfielder,WWFC,£769
646,Sean Longstaff ,Midfielder,NUFC,£692
647,Leif Davis ,Defender,LUFC,£596
648,Regan Booty ,Midfielder,HUD,£500
