Rank,Name,Position,Team,Weekly Salary
499,Chris Basham ,Defender,SUFC,"£9,423"
500,Anass Zaroury ,Forward,BFC,"£9,231"
501,Oliver Burke ,Forward,SUFC,"£8,800"
502,Darko Churlinov ,Forward,BFC,"£8,462"
,Allan Campbell ,Midfielder,LTFC,"£8,462"
504,Tom Lockyer ,Midfielder,LTFC,"£8,077"
,Cauley Woodrow ,Forward,LTFC,"£8,077"
506,Joe Rothwell ,Midfielder,BOU,"£8,000"
,John Fleck ,Midfielder,SUFC,"£8,000"
,Domingos Quina ,Midfielder,WAT,"£8,000"
509,Callum Robinson ,Forward,WBAFC,"£7,692"
510,Reece Burke ,Defender,LTFC,"£7,500"
,Fred Onyedinma ,Midfielder,LTFC,"£7,500"
,Matthew Longstaff ,Midfielder,NUFC,"£7,500"
,Kieran Dowell ,Midfielder,NCFC,"£7,500"
,Dimitris Giannoulis ,Defender,NCFC,"£7,500"
,John Egan ,Defender,SUFC,"£7,500"
516,Amari'i Bell ,Defender,LTFC,"£6,154"
,Przemyslaw Placheta ,Forward,NCFC,"£6,154"
518,Will Norris ,Goalkeeper,BFC,"£5,769"
519,Wes Foderingham ,Goalkeeper,SUFC,"£5,500"
520,Fin Stevens ,Defender,BFC,"£5,385"
,CJ Egan-Riley ,Defender,BFC,"£5,385"
522,Jan Paul van Hecke ,Defender,BHA,"£5,000"
,Eldin Jakupovic ,Goalkeeper,EFC,"£5,000"
,George Wickens ,Goalkeeper,FFC,"£5,000"
,Carlton Morris ,Forward,LTFC,"£5,000"
,Anthony Elanga ,Forward,MUFC,"£5,000"
,Teden Mengi ,Defender,MUFC,"£5,000"
,Adam Idah ,Forward,NCFC,"£5,000"
,Brandon Austin ,Goalkeeper,THFC,"£5,000"
,Toti Gomes ,Defender,WWFC,"£5,000"
,Joe Hodge ,Midfielder,WWFC,"£5,000"
,Louie Moulden ,Goalkeeper,WWFC,"£5,000"
533,Kevin Schade ,Forward,BFC,"£4,808"
534,Carlos Mendes Gomes ,Forward,LTFC,"£4,615"
535,Admiral Muskwe ,Forward,LTFC,"£4,423"
536,Max Lowe ,Defender,SUFC,"£4,400"
537,George Baldock ,Defender,SUFC,"£4,038"
538,Mads Bech Sørensen ,Defender,BFC,"£4,000"
,Ben Osborn ,Midfielder,SUFC,"£4,000"
,Enda Stevens ,Defender,SUFC,"£4,000"
,Dara O'Shea ,Defender,WBAFC,"£4,000"
542,Badou Ndiaye ,Midfielder,SUFC,"£3,846"
543,Scott Twine ,Midfielder,BFC,"£3,462"
,James Shea ,Goalkeeper,LTFC,"£3,462"
545,Alfie Doughty ,Midfielder,LTFC,"£3,269"
546,Daniel Bachmann ,Goalkeeper,WAT,"£3,250"
547,Pelly Ruddock Mpanzu ,Midfielder,LTFC,"£3,077"
548,Pontus Dahlberg ,Goalkeeper,WAT,"£3,000"
549,Jordan Smith ,Goalkeeper,NFFC,"£2,500"
,Jeremy Ngakia ,Defender,WAT,"£2,500"
551,Jordan Clark ,Midfielder,LTFC,"£2,308"
,Louie Watson ,Midfielder,LTFC,"£2,308"
,Bali Mumba ,Defender,NCFC,"£2,308"
554,Luke Freeman ,Midfielder,LTFC,"£2,115"
555,Dion Pereira ,Forward,LTFC,"£1,923"
556,Matt Macey ,Goalkeeper,LTFC,"£1,731"
557,Rayhaan Tulloch ,Forward,WBAFC,"£1,538"
558,Aribim Pepple ,Forward,LTFC,"£1,000"
,Joe Taylor ,Forward,LTFC,"£1,000"
560,Gavin Kilkenny (on loan from ) ,Midfielder,BOU,£769
561,Denis Franchi ,Goalkeeper,BFC,£577
,Elijah Adebayo ,Forward,LTFC,£577
563,Rhys Norrington-Davies ,Defender,SUFC,£400
